Branch,Depot,Line,Direction,W,Distance,Lon,Lat
416,77610,262,22,0,2833,139.76128915,35.70132614
416,77610,262,22,0,2834,139.76127868,35.70132908
416,77610,262,22,0,2835,139.76126822,35.70133202
416,77610,262,22,0,2836,139.76125776,35.70133496
416,77610,262,22,0,2837,139.76124729,35.7013379
416,77610,262,22,0,2838,139.76123674,35.70134058
416,77610,262,22,0,2839,139.76122617,35.70134323
416,77610,262,22,0,2840,139.76121561,35.70134587
416,77610,262,22,0,2841,139.76120504,35.70134852
416,77610,262,22,0,2842,139.76119448,35.70135117
416,77610,262,22,0,2843,139.76118391,35.70135382
416,77610,262,22,0,2844,139.76117335,35.70135646
416,77610,262,22,0,2845,139.76116278,35.70135911
416,77610,262,22,0,2846,139.76115222,35.70136176
416,77610,262,22,0,2847,139.76114164,35.70136439
416,77610,262,22,0,2848,139.76113104,35.70136701
416,77610,262,22,0,2849,139.76112044,35.70136963
416,77610,262,22,0,2850,139.76110984,35.70137225
416,77610,262,22,0,2851,139.76109924,35.70137487
416,77610,262,22,0,2852,139.76108864,35.70137748
416,77610,262,22,0,2853,139.76107797,35.70137987
416,77610,262,22,0,2854,139.76106728,35.70138217
416,77610,262,22,0,2855,139.76105659,35.70138448
416,77610,262,22,0,2856,139.7610459,35.70138678
416,77610,262,22,0,2857,139.76103521,35.70138908
416,77610,262,22,0,2858,139.76102453,35.70139139
416,77610,262,22,0,2859,139.76101384,35.70139369
416,77610,262,22,0,2860,139.76100315,35.701396
416,77610,262,22,0,2861,139.76099246,35.7013983
416,77610,262,22,0,2862,139.76098176,35.70140064
416,77610,262,22,0,2863,139.76097107,35.70140297
416,77610,262,22,0,2864,139.76096038,35.7014053
416,77610,262,22,0,2865,139.76094968,35.70140764
416,77610,262,22,0,2866,139.76093899,35.70140997
416,77610,262,22,0,2867,139.76092829,35.7014123
416,77610,262,22,0,2868,139.7609176,35.70141464
416,77610,262,22,0,2869,139.7609069,35.70141697
416,77610,262,22,0,2870,139.76089616,35.7014191
416,77610,262,22,0,2871,139.76088538,35.70142113
416,77610,262,22,0,2872,139.76087461,35.70142317
416,77610,262,22,0,2873,139.76086383,35.7014252
416,77610,262,22,0,2874,139.76085303,35.70142713
416,77610,262,22,0,2875,139.7608422,35.70142893
416,77610,262,22,0,2876,139.76083137,35.70143073
416,77610,262,22,0,2877,139.76082054,35.70143253
416,77610,262,22,0,2878,139.76080971,35.70143433
416,77610,262,22,0,2879,139.76079887,35.7014361
416,77610,262,22,0,2880,139.76078799,35.70143777
416,77610,262,22,0,2881,139.76077711,35.70143944
416,77610,262,22,0,2882,139.76076624,35.70144111
416,77610,262,22,0,2883,139.76075536,35.70144278
416,77610,262,22,0,2884,139.76074449,35.70144445
416,77610,262,22,0,2885,139.7607336,35.70144604
416,77610,262,22,0,2886,139.76072269,35.70144753
416,77610,262,22,0,2887,139.76071179,35.70144902
416,77610,262,22,0,2888,139.76070088,35.70145051
416,77610,262,22,0,2889,139.76068998,35.70145199
416,77610,262,22,0,2890,139.76067907,35.70145348
416,77610,262,22,0,2891,139.76066816,35.70145497
416,77610,262,22,0,2892,139.76065725,35.70145643
416,77610,262,22,0,2893,139.76064631,35.70145774
416,77610,262,22,0,2894,139.76063537,35.70145906
416,77610,262,22,0,2895,139.76062442,35.70146037
416,77610,262,22,0,2896,139.76061348,35.70146168
416,77610,262,22,0,2897,139.76060254,35.70146299
416,77610,262,22,0,2898,139.76059159,35.7014643
416,77610,262,22,0,2899,139.76058065,35.70146557
416,77610,262,22,0,2900,139.7605697,35.70146673
416,77610,262,22,0,2901,139.76055852,35.70146791
416,77610,262,22,0,2902,139.76054733,35.70146909
416,77610,262,22,0,2903,139.76053615,35.70147027
416,77610,262,22,0,2904,139.76052497,35.70147146
